combination,emd,System,Tiempo
"(, A); (ACDEF, CE)",0.05469,"('ACE', 'ACDEF')",00:00.048609
"(, A); (BCDEF, CE)",0.05469,"('ACE', 'BCDEF')",00:00.047705
"(, A); (ABCDE, CF)",0.05469,"('ACF', 'ABCDE')",00:00.050937
"(, A); (ABCDF, CF)",0.05469,"('ACF', 'ABCDF')",00:00.046948
"(, A); (ABCEF, CF)",0.05469,"('ACF', 'ABCEF')",00:00.047624
"(, A); (ABDEF, CF)",0.05469,"('ACF', 'ABDEF')",00:00.051715
"(, A); (ACDEF, CF)",0.05469,"('ACF', 'ACDEF')",00:00.049469
"(, A); (BCDEF, CF)",0.05469,"('ACF', 'BCDEF')",00:00.046179
"(, A); (ABCDE, DE)",0.05469,"('ADE', 'ABCDE')",00:00.049734
"(, A); (ABCDF, DE)",0.05469,"('ADE', 'ABCDF')",00:00.054370
"(, A); (ABCEF, DE)",0.05469,"('ADE', 'ABCEF')",00:00.053164
"(, A); (ABDEF, DE)",0.05469,"('ADE', 'ABDEF')",00:00.052255
"(, A); (ACDEF, DE)",0.05469,"('ADE', 'ACDEF')",00:00.049782
"(, A); (BCDEF, DE)",0.05469,"('ADE', 'BCDEF')",00:00.052925
"(, A); (ABCDE, DF)",0.05469,"('ADF', 'ABCDE')",00:00.050831
"(, A); (ABCDF, DF)",0.05469,"('ADF', 'ABCDF')",00:00.049474
"(, A); (ABCEF, DF)",0.05469,"('ADF', 'ABCEF')",00:00.051904
"(, A); (ABDEF, DF)",0.05469,"('ADF', 'ABDEF')",00:00.053068
"(, A); (ACDEF, DF)",0.05469,"('ADF', 'ACDEF')",00:00.049268
"(, A); (BCDEF, DF)",0.05469,"('ADF', 'BCDEF')",00:00.049532
"(, A); (ABCDE, EF)",0.05469,"('AEF', 'ABCDE')",00:00.046199
"(, A); (ABCDF, EF)",0.05469,"('AEF', 'ABCDF')",00:00.048343
"(, A); (ABCEF, EF)",0.05469,"('AEF', 'ABCEF')",00:00.044905
"(, A); (ABDEF, EF)",0.05469,"('AEF', 'ABDEF')",00:00.047697
"(, A); (ACDEF, EF)",0.05469,"('AEF', 'ACDEF')",00:00.049068
"(, A); (BCDEF, EF)",0.05469,"('AEF', 'BCDEF')",00:00.052941
"(, B); (ABCDE, CD)",0.05469,"('BCD', 'ABCDE')",00:00.045560
"(, B); (ABCDF, CD)",0.05469,"('BCD', 'ABCDF')",00:00.048213
"(, B); (ABCEF, CD)",0.05469,"('BCD', 'ABCEF')",00:00.049295
"(, B); (ABDEF, CD)",0.05469,"('BCD', 'ABDEF')",00:00.053100
"(, B); (ACDEF, CD)",0.05469,"('BCD', 'ACDEF')",00:00.047893
"(, B); (BCDEF, CD)",0.05469,"('BCD', 'BCDEF')",00:00.049154
"(, B); (ABCDE, CE)",0.05469,"('BCE', 'ABCDE')",00:00.049445
"(, B); (ABCDF, CE)",0.05469,"('BCE', 'ABCDF')",00:00.050179
"(, B); (ABCEF, CE)",0.05469,"('BCE', 'ABCEF')",00:00.053196
"(, B); (ABDEF, CE)",0.05469,"('BCE', 'ABDEF')",00:00.048681
"(, B); (ACDEF, CE)",0.05469,"('BCE', 'ACDEF')",00:00.054235
"(, B); (BCDEF, CE)",0.05469,"('BCE', 'BCDEF')",00:00.052125
"(, B); (ABCDE, CF)",0.05469,"('BCF', 'ABCDE')",00:00.051177
"(, B); (ABCDF, CF)",0.05469,"('BCF', 'ABCDF')",00:00.049486
"(, B); (ABCEF, CF)",0.05469,"('BCF', 'ABCEF')",00:00.049915
"(, B); (ABDEF, CF)",0.05469,"('BCF', 'ABDEF')",00:00.046787
"(, B); (ACDEF, CF)",0.05469,"('BCF', 'ACDEF')",00:00.049030
"(, B); (BCDEF, CF)",0.05469,"('BCF', 'BCDEF')",00:00.048082
"(, B); (ABCDE, DE)",0.05469,"('BDE', 'ABCDE')",00:00.049939
"(, B); (ABCDF, DE)",0.05469,"('BDE', 'ABCDF')",00:00.049408
"(, B); (ABCEF, DE)",0.05469,"('BDE', 'ABCEF')",00:00.044105
"(, B); (ABDEF, DE)",0.05469,"('BDE', 'ABDEF')",00:00.046410
"(, B); (ACDEF, DE)",0.05469,"('BDE', 'ACDEF')",00:00.052061
"(, B); (BCDEF, DE)",0.05469,"('BDE', 'BCDEF')",00:00.052455
"(, B); (ABCDE, DF)",0.05469,"('BDF', 'ABCDE')",00:00.044851
"(, B); (ABCDF, DF)",0.05469,"('BDF', 'ABCDF')",00:00.047598
"(, B); (ABCEF, DF)",0.05469,"('BDF', 'ABCEF')",00:00.047347
"(, B); (ABDEF, DF)",0.05469,"('BDF', 'ABDEF')",00:00.065129
"(, B); (ACDEF, DF)",0.05469,"('BDF', 'ACDEF')",00:00.049708
"(, B); (BCDEF, DF)",0.05469,"('BDF', 'BCDEF')",00:00.051526
"(, B); (ABCDE, EF)",0.05469,"('BEF', 'ABCDE')",00:00.066235
"(, B); (ABCDF, EF)",0.05469,"('BEF', 'ABCDF')",00:00.053760
"(, B); (ABCEF, EF)",0.05469,"('BEF', 'ABCEF')",00:00.051766
"(, B); (ABDEF, EF)",0.05469,"('BEF', 'ABDEF')",00:00.056863
"(, B); (ACDEF, EF)",0.05469,"('BEF', 'ACDEF')",00:00.056725
"(, B); (BCDEF, EF)",0.05469,"('BEF', 'BCDEF')",00:00.055481
"(, C); (ABCDE, DE)",0.05469,"('CDE', 'ABCDE')",00:00.062618
"(, C); (ABCDF, DE)",0.05469,"('CDE', 'ABCDF')",00:00.053244
"(, C); (ABCEF, DE)",0.05469,"('CDE', 'ABCEF')",00:00.049238
"(, C); (ABDEF, DE)",0.05469,"('CDE', 'ABDEF')",00:00.047603
"(, C); (ACDEF, DE)",0.05469,"('CDE', 'ACDEF')",00:00.050114
"(, C); (BCDEF, DE)",0.05469,"('CDE', 'BCDEF')",00:00.050385
"(, C); (ABCDE, DF)",0.05469,"('CDF', 'ABCDE')",00:00.048316
"(, C); (ABCDF, DF)",0.05469,"('CDF', 'ABCDF')",00:00.049867
"(, C); (ABCEF, DF)",0.05469,"('CDF', 'ABCEF')",00:00.048103
"(, C); (ABDEF, DF)",0.05469,"('CDF', 'ABDEF')",00:00.051069
"(, C); (ACDEF, DF)",0.05469,"('CDF', 'ACDEF')",00:00.047651
"(, C); (BCDEF, DF)",0.05469,"('CDF', 'BCDEF')",00:00.047254
"(, C); (ABCDE, EF)",0.05469,"('CEF', 'ABCDE')",00:00.049724
"(, C); (ABCDF, EF)",0.05469,"('CEF', 'ABCDF')",00:00.061060
"(, C); (ABCEF, EF)",0.05469,"('CEF', 'ABCEF')",00:00.048813
"(, C); (ABDEF, EF)",0.05469,"('CEF', 'ABDEF')",00:00.048298
"(, C); (ACDEF, EF)",0.05469,"('CEF', 'ACDEF')",00:00.049336
"(, C); (BCDEF, EF)",0.05469,"('CEF', 'BCDEF')",00:00.048191
"(, D); (ABCDE, EF)",0.05469,"('DEF', 'ABCDE')",00:00.044855
"(, D); (ABCDF, EF)",0.05469,"('DEF', 'ABCDF')",00:00.044663
"(, D); (ABCEF, EF)",0.05469,"('DEF', 'ABCEF')",00:00.048515
"(, D); (ABDEF, EF)",0.05469,"('DEF', 'ABDEF')",00:00.053167
"(, D); (ACDEF, EF)",0.05469,"('DEF', 'ACDEF')",00:00.046592
"(, D); (BCDEF, EF)",0.05469,"('DEF', 'BCDEF')",00:00.045192
"(, A); (ABCDEF, BC)",0.02881,"('ABC', 'ABCDEF')",00:00.085687
"(, A); (ABCDEF, BD)",0.02881,"('ABD', 'ABCDEF')",00:00.079490
"(, A); (ABCDEF, BE)",0.02881,"('ABE', 'ABCDEF')",00:00.076876
"(, A); (ABCDEF, BF)",0.02881,"('ABF', 'ABCDEF')",00:00.077419
"(, A); (ABCDEF, CD)",0.02881,"('ACD', 'ABCDEF')",00:00.075168
"(, A); (ABCDEF, CE)",0.02881,"('ACE', 'ABCDEF')",00:00.081614
"(, A); (ABCDEF, CF)",0.02881,"('ACF', 'ABCDEF')",00:00.075215
"(, A); (ABCDEF, DE)",0.02881,"('ADE', 'ABCDEF')",00:00.076268
"(, A); (ABCDEF, DF)",0.02881,"('ADF', 'ABCDEF')",00:00.080737
"(, A); (ABCDEF, EF)",0.02881,"('AEF', 'ABCDEF')",00:00.078429
"(, B); (ABCDEF, CD)",0.02881,"('BCD', 'ABCDEF')",00:00.077663
"(, B); (ABCDEF, CE)",0.02881,"('BCE', 'ABCDEF')",00:00.079682
"(, B); (ABCDEF, CF)",0.02881,"('BCF', 'ABCDEF')",00:00.076645
"(, B); (ABCDEF, DE)",0.02881,"('BDE', 'ABCDEF')",00:00.083589
"(, B); (ABCDEF, DF)",0.02881,"('BDF', 'ABCDEF')",00:00.075240
"(, B); (ABCDEF, EF)",0.02881,"('BEF', 'ABCDEF')",00:00.083589
"(, C); (ABCDEF, DE)",0.02881,"('CDE', 'ABCDEF')",00:00.076766
"(, C); (ABCDEF, DF)",0.02881,"('CDF', 'ABCDEF')",00:00.081749
"(, C); (ABCDEF, EF)",0.02881,"('CEF', 'ABCDEF')",00:00.084137
"(, D); (ABCDEF, EF)",0.02881,"('DEF', 'ABCDEF')",00:00.095803
"(, A); (A, BCD)",0.0,"('ABCD', 'A')",00:00.004001
"(, A); (B, BCD)",0.0,"('ABCD', 'B')",00:00.004288
"(, A); (C, BCD)",0.0,"('ABCD', 'C')",00:00.003000
"(, A); (D, BCD)",0.0,"('ABCD', 'D')",00:00.004238
"(, A); (E, BCD)",0.0,"('ABCD', 'E')",00:00.002997
"(, A); (F, BCD)",0.0,"('ABCD', 'F')",00:00.005520
"(, A); (A, BCE)",0.0,"('ABCE', 'A')",00:00.005006
"(, A); (B, BCE)",0.0,"('ABCE', 'B')",00:00.002924
"(, A); (C, BCE)",0.0,"('ABCE', 'C')",00:00.002999
"(, A); (D, BCE)",0.0,"('ABCE', 'D')",00:00.002000
"(, A); (E, BCE)",0.0,"('ABCE', 'E')",00:00.002549
"(, A); (F, BCE)",0.0,"('ABCE', 'F')",00:00.002982
"(, A); (A, BCF)",0.0,"('ABCF', 'A')",00:00.004511
"(, A); (B, BCF)",0.0,"('ABCF', 'B')",00:00.002995
"(, A); (C, BCF)",0.0,"('ABCF', 'C')",00:00.003045
"(, A); (D, BCF)",0.0,"('ABCF', 'D')",00:00.003737
"(, A); (E, BCF)",0.0,"('ABCF', 'E')",00:00.001999
"(, A); (F, BCF)",0.0,"('ABCF', 'F')",00:00.002998
"(, A); (A, BDE)",0.0,"('ABDE', 'A')",00:00.003601
"(, A); (B, BDE)",0.0,"('ABDE', 'B')",00:00.003977
"(, A); (C, BDE)",0.0,"('ABDE', 'C')",00:00.003519
"(, A); (D, BDE)",0.0,"('ABDE', 'D')",00:00.002016
"(, A); (E, BDE)",0.0,"('ABDE', 'E')",00:00.002983
"(, A); (F, BDE)",0.0,"('ABDE', 'F')",00:00.002509
"(, A); (A, BDF)",0.0,"('ABDF', 'A')",00:00.003000
"(, A); (B, BDF)",0.0,"('ABDF', 'B')",00:00.003001
"(, A); (C, BDF)",0.0,"('ABDF', 'C')",00:00.002007
"(, A); (D, BDF)",0.0,"('ABDF', 'D')",00:00.002000
"(, A); (E, BDF)",0.0,"('ABDF', 'E')",00:00.002000
"(, A); (F, BDF)",0.0,"('ABDF', 'F')",00:00.002507
"(, A); (A, BEF)",0.0,"('ABEF', 'A')",00:00.002000
"(, A); (B, BEF)",0.0,"('ABEF', 'B')",00:00.002995
"(, A); (C, BEF)",0.0,"('ABEF', 'C')",00:00.003514
"(, A); (D, BEF)",0.0,"('ABEF', 'D')",00:00.003000
"(, A); (E, BEF)",0.0,"('ABEF', 'E')",00:00.003000
"(, A); (F, BEF)",0.0,"('ABEF', 'F')",00:00.002515
"(, A); (A, CDE)",0.0,"('ACDE', 'A')",00:00.003000
"(, A); (B, CDE)",0.0,"('ACDE', 'B')",00:00.003000
"(, A); (C, CDE)",0.0,"('ACDE', 'C')",00:00.003022
"(, A); (D, CDE)",0.0,"('ACDE', 'D')",00:00.002000
"(, A); (E, CDE)",0.0,"('ACDE', 'E')",00:00.001999
"(, A); (F, CDE)",0.0,"('ACDE', 'F')",00:00.003516
"(, A); (A, CDF)",0.0,"('ACDF', 'A')",00:00.002999
"(, A); (B, CDF)",0.0,"('ACDF', 'B')",00:00.003000
"(, A); (C, CDF)",0.0,"('ACDF', 'C')",00:00.003515
"(, A); (D, CDF)",0.0,"('ACDF', 'D')",00:00.002999
"(, A); (E, CDF)",0.0,"('ACDF', 'E')",00:00.002998
"(, A); (F, CDF)",0.0,"('ACDF', 'F')",00:00.002507
"(, A); (A, CEF)",0.0,"('ACEF', 'A')",00:00.003000
"(, A); (B, CEF)",0.0,"('ACEF', 'B')",00:00.003072
"(, A); (C, CEF)",0.0,"('ACEF', 'C')",00:00.004589
"(, A); (D, CEF)",0.0,"('ACEF', 'D')",00:00.003106
"(, A); (E, CEF)",0.0,"('ACEF', 'E')",00:00.002987
"(, A); (F, CEF)",0.0,"('ACEF', 'F')",00:00.003111
"(, A); (A, DEF)",0.0,"('ADEF', 'A')",00:00.003925
"(, A); (B, DEF)",0.0,"('ADEF', 'B')",00:00.003547
"(, A); (C, DEF)",0.0,"('ADEF', 'C')",00:00.003016
"(, A); (D, DEF)",0.0,"('ADEF', 'D')",00:00.002985
"(, A); (E, DEF)",0.0,"('ADEF', 'E')",00:00.003591
"(, A); (F, DEF)",0.0,"('ADEF', 'F')",00:00.002985
"(, B); (A, CDE)",0.0,"('BCDE', 'A')",00:00.003000
"(, B); (B, CDE)",0.0,"('BCDE', 'B')",00:00.003059
"(, B); (C, CDE)",0.0,"('BCDE', 'C')",00:00.003018
"(, B); (D, CDE)",0.0,"('BCDE', 'D')",00:00.003000
"(, B); (E, CDE)",0.0,"('BCDE', 'E')",00:00.003017
"(, B); (F, CDE)",0.0,"('BCDE', 'F')",00:00.002982
"(, B); (A, CDF)",0.0,"('BCDF', 'A')",00:00.003057
"(, B); (B, CDF)",0.0,"('BCDF', 'B')",00:00.004001
"(, B); (C, CDF)",0.0,"('BCDF', 'C')",00:00.004002
"(, B); (D, CDF)",0.0,"('BCDF', 'D')",00:00.004013
"(, B); (E, CDF)",0.0,"('BCDF', 'E')",00:00.005550
"(, B); (F, CDF)",0.0,"('BCDF', 'F')",00:00.003008
"(, B); (A, CEF)",0.0,"('BCEF', 'A')",00:00.003102
"(, B); (B, CEF)",0.0,"('BCEF', 'B')",00:00.002569
"(, B); (C, CEF)",0.0,"('BCEF', 'C')",00:00.002969
"(, B); (D, CEF)",0.0,"('BCEF', 'D')",00:00.003021
"(, B); (E, CEF)",0.0,"('BCEF', 'E')",00:00.003558
"(, B); (F, CEF)",0.0,"('BCEF', 'F')",00:00.002984
"(, B); (A, DEF)",0.0,"('BDEF', 'A')",00:00.002986
"(, B); (B, DEF)",0.0,"('BDEF', 'B')",00:00.003016
"(, B); (C, DEF)",0.0,"('BDEF', 'C')",00:00.003984
"(, B); (D, DEF)",0.0,"('BDEF', 'D')",00:00.003552
"(, B); (E, DEF)",0.0,"('BDEF', 'E')",00:00.003000
"(, B); (F, DEF)",0.0,"('BDEF', 'F')",00:00.003584
"(, C); (A, DEF)",0.0,"('CDEF', 'A')",00:00.002973
"(, C); (B, DEF)",0.0,"('CDEF', 'B')",00:00.002983
"(, C); (C, DEF)",0.0,"('CDEF', 'C')",00:00.004087
"(, C); (D, DEF)",0.0,"('CDEF', 'D')",00:00.004022
"(, C); (E, DEF)",0.0,"('CDEF', 'E')",00:00.002983
"(, C); (F, DEF)",0.0,"('CDEF', 'F')",00:00.003172
"(, A); (AB, BCD)",0.25,"('ABCD', 'AB')",00:00.010976
"(, A); (AC, BCD)",0.25,"('ABCD', 'AC')",00:00.011158
"(, A); (AD, BCD)",0.25,"('ABCD', 'AD')",00:00.011511
"(, A); (AE, BCD)",0.25,"('ABCD', 'AE')",00:00.012109
"(, A); (AF, BCD)",0.25,"('ABCD', 'AF')",00:00.012336
"(, A); (BC, BCD)",0.25,"('ABCD', 'BC')",00:00.011457
"(, A); (BD, BCD)",0.25,"('ABCD', 'BD')",00:00.012214
"(, A); (BE, BCD)",0.25,"('ABCD', 'BE')",00:00.013176
"(, A); (BF, BCD)",0.25,"('ABCD', 'BF')",00:00.011328
"(, A); (CD, BCD)",0.25,"('ABCD', 'CD')",00:00.012516
"(, A); (CE, BCD)",0.25,"('ABCD', 'CE')",00:00.012275
"(, A); (CF, BCD)",0.25,"('ABCD', 'CF')",00:00.011723
"(, A); (DE, BCD)",0.25,"('ABCD', 'DE')",00:00.012710
"(, A); (DF, BCD)",0.25,"('ABCD', 'DF')",00:00.011521
"(, A); (EF, BCD)",0.25,"('ABCD', 'EF')",00:00.010709
"(, A); (AB, BCE)",0.25,"('ABCE', 'AB')",00:00.012204
"(, A); (AC, BCE)",0.25,"('ABCE', 'AC')",00:00.011036
"(, A); (AD, BCE)",0.25,"('ABCE', 'AD')",00:00.011554
"(, A); (AE, BCE)",0.25,"('ABCE', 'AE')",00:00.011567
"(, A); (AF, BCE)",0.25,"('ABCE', 'AF')",00:00.012114
"(, A); (BC, BCE)",0.25,"('ABCE', 'BC')",00:00.011836
"(, A); (BD, BCE)",0.25,"('ABCE', 'BD')",00:00.012729
"(, A); (BE, BCE)",0.25,"('ABCE', 'BE')",00:00.012154
"(, A); (BF, BCE)",0.25,"('ABCE', 'BF')",00:00.011256
"(, A); (CD, BCE)",0.25,"('ABCE', 'CD')",00:00.013318
"(, A); (CE, BCE)",0.25,"('ABCE', 'CE')",00:00.011425
"(, A); (CF, BCE)",0.25,"('ABCE', 'CF')",00:00.011728
"(, A); (DE, BCE)",0.25,"('ABCE', 'DE')",00:00.011163
"(, A); (DF, BCE)",0.25,"('ABCE', 'DF')",00:00.011712
"(, A); (EF, BCE)",0.25,"('ABCE', 'EF')",00:00.012032
"(, A); (AB, BCF)",0.25,"('ABCF', 'AB')",00:00.011034
"(, A); (AC, BCF)",0.25,"('ABCF', 'AC')",00:00.011348
"(, A); (AD, BCF)",0.25,"('ABCF', 'AD')",00:00.011476
"(, A); (AE, BCF)",0.25,"('ABCF', 'AE')",00:00.011093
"(, A); (AF, BCF)",0.25,"('ABCF', 'AF')",00:00.011571
"(, A); (BC, BCF)",0.25,"('ABCF', 'BC')",00:00.012143
"(, A); (BD, BCF)",0.25,"('ABCF', 'BD')",00:00.015328
"(, A); (BE, BCF)",0.25,"('ABCF', 'BE')",00:00.012022
"(, A); (BF, BCF)",0.25,"('ABCF', 'BF')",00:00.012615
"(, A); (CD, BCF)",0.25,"('ABCF', 'CD')",00:00.012576
"(, A); (CE, BCF)",0.25,"('ABCF', 'CE')",00:00.011613
"(, A); (CF, BCF)",0.25,"('ABCF', 'CF')",00:00.011544
"(, A); (DE, BCF)",0.25,"('ABCF', 'DE')",00:00.012258
"(, A); (DF, BCF)",0.25,"('ABCF', 'DF')",00:00.010509
"(, A); (EF, BCF)",0.25,"('ABCF', 'EF')",00:00.011215
"(, A); (AB, BDE)",0.25,"('ABDE', 'AB')",00:00.011581
"(, A); (AC, BDE)",0.25,"('ABDE', 'AC')",00:00.011526
"(, A); (AD, BDE)",0.25,"('ABDE', 'AD')",00:00.010577
"(, A); (AE, BDE)",0.25,"('ABDE', 'AE')",00:00.012660
"(, A); (AF, BDE)",0.25,"('ABDE', 'AF')",00:00.012525
"(, A); (BC, BDE)",0.25,"('ABDE', 'BC')",00:00.013259
"(, A); (BD, BDE)",0.25,"('ABDE', 'BD')",00:00.012215
"(, A); (BE, BDE)",0.25,"('ABDE', 'BE')",00:00.011514
"(, A); (BF, BDE)",0.25,"('ABDE', 'BF')",00:00.011513
"(, A); (CD, BDE)",0.25,"('ABDE', 'CD')",00:00.010609
"(, A); (CE, BDE)",0.25,"('ABDE', 'CE')",00:00.010765
"(, A); (CF, BDE)",0.25,"('ABDE', 'CF')",00:00.016379
"(, A); (DE, BDE)",0.25,"('ABDE', 'DE')",00:00.010511
"(, A); (DF, BDE)",0.25,"('ABDE', 'DF')",00:00.014055
"(, A); (EF, BDE)",0.25,"('ABDE', 'EF')",00:00.011578
"(, A); (AB, BDF)",0.25,"('ABDF', 'AB')",00:00.011115
"(, A); (AC, BDF)",0.25,"('ABDF', 'AC')",00:00.011285
"(, A); (AD, BDF)",0.25,"('ABDF', 'AD')",00:00.010539
"(, A); (AE, BDF)",0.25,"('ABDF', 'AE')",00:00.011110
"(, A); (AF, BDF)",0.25,"('ABDF', 'AF')",00:00.012104
"(, A); (BC, BDF)",0.25,"('ABDF', 'BC')",00:00.012544
"(, A); (BD, BDF)",0.25,"('ABDF', 'BD')",00:00.015449
"(, A); (BE, BDF)",0.25,"('ABDF', 'BE')",00:00.013505
"(, A); (BF, BDF)",0.25,"('ABDF', 'BF')",00:00.012644
"(, A); (CD, BDF)",0.25,"('ABDF', 'CD')",00:00.013516
"(, A); (CE, BDF)",0.25,"('ABDF', 'CE')",00:00.011533
"(, A); (CF, BDF)",0.25,"('ABDF', 'CF')",00:00.012672
"(, A); (DE, BDF)",0.25,"('ABDF', 'DE')",00:00.014617
"(, A); (DF, BDF)",0.25,"('ABDF', 'DF')",00:00.011647
"(, A); (EF, BDF)",0.25,"('ABDF', 'EF')",00:00.012704
"(, A); (AB, BEF)",0.25,"('ABEF', 'AB')",00:00.011516
"(, A); (AC, BEF)",0.25,"('ABEF', 'AC')",00:00.011514
"(, A); (AD, BEF)",0.25,"('ABEF', 'AD')",00:00.012139
"(, A); (AE, BEF)",0.25,"('ABEF', 'AE')",00:00.012514
"(, A); (AF, BEF)",0.25,"('ABEF', 'AF')",00:00.012561
"(, A); (BC, BEF)",0.25,"('ABEF', 'BC')",00:00.010729
"(, A); (BD, BEF)",0.25,"('ABEF', 'BD')",00:00.012006
"(, A); (BE, BEF)",0.25,"('ABEF', 'BE')",00:00.011489
"(, A); (BF, BEF)",0.25,"('ABEF', 'BF')",00:00.012105
"(, A); (CD, BEF)",0.25,"('ABEF', 'CD')",00:00.012096
"(, A); (CE, BEF)",0.25,"('ABEF', 'CE')",00:00.012974
"(, A); (CF, BEF)",0.25,"('ABEF', 'CF')",00:00.012495
"(, A); (DE, BEF)",0.25,"('ABEF', 'DE')",00:00.014769
"(, A); (DF, BEF)",0.25,"('ABEF', 'DF')",00:00.011625
"(, A); (EF, BEF)",0.25,"('ABEF', 'EF')",00:00.011154
"(, A); (AB, CDE)",0.25,"('ACDE', 'AB')",00:00.011531
"(, A); (AC, CDE)",0.25,"('ACDE', 'AC')",00:00.011580
"(, A); (AD, CDE)",0.25,"('ACDE', 'AD')",00:00.011676
"(, A); (AE, CDE)",0.25,"('ACDE', 'AE')",00:00.011914
"(, A); (AF, CDE)",0.25,"('ACDE', 'AF')",00:00.011264
"(, A); (BC, CDE)",0.25,"('ACDE', 'BC')",00:00.011596
"(, A); (BD, CDE)",0.25,"('ACDE', 'BD')",00:00.013518
"(, A); (BE, CDE)",0.25,"('ACDE', 'BE')",00:00.014477
"(, A); (BF, CDE)",0.25,"('ACDE', 'BF')",00:00.012827
"(, A); (CD, CDE)",0.25,"('ACDE', 'CD')",00:00.013699
"(, A); (CE, CDE)",0.25,"('ACDE', 'CE')",00:00.016542
"(, A); (CF, CDE)",0.25,"('ACDE', 'CF')",00:00.011515
"(, A); (DE, CDE)",0.25,"('ACDE', 'DE')",00:00.011248
"(, A); (DF, CDE)",0.25,"('ACDE', 'DF')",00:00.013523
"(, A); (EF, CDE)",0.25,"('ACDE', 'EF')",00:00.014061
"(, A); (AB, CDF)",0.25,"('ACDF', 'AB')",00:00.013693
"(, A); (AC, CDF)",0.25,"('ACDF', 'AC')",00:00.012515
"(, A); (AD, CDF)",0.25,"('ACDF', 'AD')",00:00.014516
"(, A); (AE, CDF)",0.25,"('ACDF', 'AE')",00:00.012528
"(, A); (AF, CDF)",0.25,"('ACDF', 'AF')",00:00.014542
"(, A); (BC, CDF)",0.25,"('ACDF', 'BC')",00:00.014891
"(, A); (BD, CDF)",0.25,"('ACDF', 'BD')",00:00.013465
"(, A); (BE, CDF)",0.25,"('ACDF', 'BE')",00:00.019550
"(, A); (BF, CDF)",0.25,"('ACDF', 'BF')",00:00.014649
"(, A); (CD, CDF)",0.25,"('ACDF', 'CD')",00:00.014522
"(, A); (CE, CDF)",0.25,"('ACDF', 'CE')",00:00.014104
"(, A); (CF, CDF)",0.25,"('ACDF', 'CF')",00:00.015531
"(, A); (DE, CDF)",0.25,"('ACDF', 'DE')",00:00.012089
"(, A); (DF, CDF)",0.25,"('ACDF', 'DF')",00:00.011537
"(, A); (EF, CDF)",0.25,"('ACDF', 'EF')",00:00.013506
"(, A); (AB, CEF)",0.25,"('ACEF', 'AB')",00:00.013676
"(, A); (AC, CEF)",0.25,"('ACEF', 'AC')",00:00.014830
"(, A); (AD, CEF)",0.25,"('ACEF', 'AD')",00:00.012553
"(, A); (AE, CEF)",0.25,"('ACEF', 'AE')",00:00.014509
"(, A); (AF, CEF)",0.25,"('ACEF', 'AF')",00:00.013355
"(, A); (BC, CEF)",0.25,"('ACEF', 'BC')",00:00.012515
"(, A); (BD, CEF)",0.25,"('ACEF', 'BD')",00:00.013026
"(, A); (BE, CEF)",0.25,"('ACEF', 'BE')",00:00.012606
"(, A); (BF, CEF)",0.25,"('ACEF', 'BF')",00:00.013573
"(, A); (CD, CEF)",0.25,"('ACEF', 'CD')",00:00.013130
"(, A); (CE, CEF)",0.25,"('ACEF', 'CE')",00:00.011571
"(, A); (CF, CEF)",0.25,"('ACEF', 'CF')",00:00.012489
"(, A); (DE, CEF)",0.25,"('ACEF', 'DE')",00:00.012382
"(, A); (DF, CEF)",0.25,"('ACEF', 'DF')",00:00.014559
"(, A); (EF, CEF)",0.25,"('ACEF', 'EF')",00:00.011537
"(, A); (AB, DEF)",0.25,"('ADEF', 'AB')",00:00.011149
"(, A); (AC, DEF)",0.25,"('ADEF', 'AC')",00:00.012155
"(, A); (AD, DEF)",0.25,"('ADEF', 'AD')",00:00.013481
"(, A); (AE, DEF)",0.25,"('ADEF', 'AE')",00:00.015253
"(, A); (AF, DEF)",0.25,"('ADEF', 'AF')",00:00.011720
"(, A); (BC, DEF)",0.25,"('ADEF', 'BC')",00:00.010838
"(, A); (BD, DEF)",0.25,"('ADEF', 'BD')",00:00.015870
"(, A); (BE, DEF)",0.25,"('ADEF', 'BE')",00:00.014677
"(, A); (BF, DEF)",0.25,"('ADEF', 'BF')",00:00.014940
"(, A); (CD, DEF)",0.25,"('ADEF', 'CD')",00:00.012184
"(, A); (CE, DEF)",0.25,"('ADEF', 'CE')",00:00.013546
"(, A); (CF, DEF)",0.25,"('ADEF', 'CF')",00:00.012515
"(, A); (DE, DEF)",0.25,"('ADEF', 'DE')",00:00.012555
"(, A); (DF, DEF)",0.25,"('ADEF', 'DF')",00:00.012526
"(, A); (EF, DEF)",0.25,"('ADEF', 'EF')",00:00.012509
"(, B); (AB, CDE)",0.25,"('BCDE', 'AB')",00:00.013536
"(, B); (AC, CDE)",0.25,"('BCDE', 'AC')",00:00.015069
"(, B); (AD, CDE)",0.25,"('BCDE', 'AD')",00:00.015400
"(, B); (AE, CDE)",0.25,"('BCDE', 'AE')",00:00.015018
"(, B); (AF, CDE)",0.25,"('BCDE', 'AF')",00:00.013646
"(, B); (BC, CDE)",0.25,"('BCDE', 'BC')",00:00.014946
"(, B); (BD, CDE)",0.25,"('BCDE', 'BD')",00:00.012467
"(, B); (BE, CDE)",0.25,"('BCDE', 'BE')",00:00.015031
"(, B); (BF, CDE)",0.25,"('BCDE', 'BF')",00:00.014611
"(, B); (CD, CDE)",0.25,"('BCDE', 'CD')",00:00.012918
"(, B); (CE, CDE)",0.25,"('BCDE', 'CE')",00:00.012050
