combination,emd,System,Tiempo
"(['E']); (['AN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AE', 'ADEF')",00:00.012706
"(['E']); (['BN', 'CN', 'DN', 'EN', 'A'])",0.09375,"('AE', 'BCDE')",00:00.011701
"(['E']); (['BN', 'CN', 'DN', 'FN', 'A'])",0.09375,"('AE', 'BCDF')",00:00.015317
"(['E']); (['BN', 'CN', 'EN', 'FN', 'A'])",0.09375,"('AE', 'BCEF')",00:00.012696
"(['E']); (['BN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AE', 'BDEF')",00:00.022842
"(['E']); (['CN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AE', 'CDEF')",00:00.023350
"(['F']); (['AN', 'BN', 'CN', 'DN', 'A'])",0.09375,"('AF', 'ABCD')",00:00.022173
"(['F']); (['AN', 'BN', 'CN', 'EN', 'A'])",0.09375,"('AF', 'ABCE')",00:00.022361
"(['F']); (['AN', 'BN', 'CN', 'FN', 'A'])",0.09375,"('AF', 'ABCF')",00:00.014170
"(['F']); (['AN', 'BN', 'DN', 'EN', 'A'])",0.09375,"('AF', 'ABDE')",00:00.013517
"(['F']); (['AN', 'BN', 'DN', 'FN', 'A'])",0.09375,"('AF', 'ABDF')",00:00.014317
"(['F']); (['AN', 'BN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'ABEF')",00:00.015521
"(['F']); (['AN', 'CN', 'DN', 'EN', 'A'])",0.09375,"('AF', 'ACDE')",00:00.012409
"(['F']); (['AN', 'CN', 'DN', 'FN', 'A'])",0.09375,"('AF', 'ACDF')",00:00.014691
"(['F']); (['AN', 'CN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'ACEF')",00:00.016859
"(['F']); (['AN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'ADEF')",00:00.013233
"(['F']); (['BN', 'CN', 'DN', 'EN', 'A'])",0.09375,"('AF', 'BCDE')",00:00.023082
"(['F']); (['BN', 'CN', 'DN', 'FN', 'A'])",0.09375,"('AF', 'BCDF')",00:00.023659
"(['F']); (['BN', 'CN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'BCEF')",00:00.023107
"(['F']); (['BN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'BDEF')",00:00.022900
"(['F']); (['CN', 'DN', 'EN', 'FN', 'A'])",0.09375,"('AF', 'CDEF')",00:00.013630
"(['C']); (['AN', 'BN', 'CN', 'DN', 'B'])",0.09375,"('BC', 'ABCD')",00:00.015824
"(['C']); (['AN', 'BN', 'CN', 'EN', 'B'])",0.09375,"('BC', 'ABCE')",00:00.013395
"(['C']); (['AN', 'BN', 'CN', 'FN', 'B'])",0.09375,"('BC', 'ABCF')",00:00.013643
"(['C']); (['AN', 'BN', 'DN', 'EN', 'B'])",0.09375,"('BC', 'ABDE')",00:00.020123
"(['C']); (['AN', 'BN', 'DN', 'FN', 'B'])",0.09375,"('BC', 'ABDF')",00:00.024052
"(['C']); (['AN', 'BN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'ABEF')",00:00.023542
"(['C']); (['AN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BC', 'ACDE')",00:00.022551
"(['C']); (['AN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BC', 'ACDF')",00:00.023548
"(['C']); (['AN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'ACEF')",00:00.015911
"(['C']); (['AN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'ADEF')",00:00.013262
"(['C']); (['BN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BC', 'BCDE')",00:00.016664
"(['C']); (['BN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BC', 'BCDF')",00:00.014524
"(['C']); (['BN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'BCEF')",00:00.022400
"(['C']); (['BN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'BDEF')",00:00.022672
"(['C']); (['CN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BC', 'CDEF')",00:00.017169
"(['D']); (['AN', 'BN', 'CN', 'DN', 'B'])",0.09375,"('BD', 'ABCD')",00:00.022194
"(['D']); (['AN', 'BN', 'CN', 'EN', 'B'])",0.09375,"('BD', 'ABCE')",00:00.013627
"(['D']); (['AN', 'BN', 'CN', 'FN', 'B'])",0.09375,"('BD', 'ABCF')",00:00.013638
"(['D']); (['AN', 'BN', 'DN', 'EN', 'B'])",0.09375,"('BD', 'ABDE')",00:00.012720
"(['D']); (['AN', 'BN', 'DN', 'FN', 'B'])",0.09375,"('BD', 'ABDF')",00:00.013203
"(['D']); (['AN', 'BN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'ABEF')",00:00.013230
"(['D']); (['AN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BD', 'ACDE')",00:00.015244
"(['D']); (['AN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BD', 'ACDF')",00:00.018733
"(['D']); (['AN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'ACEF')",00:00.022093
"(['D']); (['AN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'ADEF')",00:00.017531
"(['D']); (['BN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BD', 'BCDE')",00:00.014816
"(['D']); (['BN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BD', 'BCDF')",00:00.026267
"(['D']); (['BN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'BCEF')",00:00.014767
"(['D']); (['BN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'BDEF')",00:00.014381
"(['D']); (['CN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BD', 'CDEF')",00:00.012651
"(['E']); (['AN', 'BN', 'CN', 'DN', 'B'])",0.09375,"('BE', 'ABCD')",00:00.013649
"(['E']); (['AN', 'BN', 'CN', 'EN', 'B'])",0.09375,"('BE', 'ABCE')",00:00.011383
"(['E']); (['AN', 'BN', 'CN', 'FN', 'B'])",0.09375,"('BE', 'ABCF')",00:00.012391
"(['E']); (['AN', 'BN', 'DN', 'EN', 'B'])",0.09375,"('BE', 'ABDE')",00:00.015294
"(['E']); (['AN', 'BN', 'DN', 'FN', 'B'])",0.09375,"('BE', 'ABDF')",00:00.012391
"(['E']); (['AN', 'BN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'ABEF')",00:00.013699
"(['E']); (['AN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BE', 'ACDE')",00:00.013694
"(['E']); (['AN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BE', 'ACDF')",00:00.011699
"(['E']); (['AN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'ACEF')",00:00.013820
"(['E']); (['AN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'ADEF')",00:00.011711
"(['E']); (['BN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BE', 'BCDE')",00:00.015914
"(['E']); (['BN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BE', 'BCDF')",00:00.023109
"(['E']); (['BN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'BCEF')",00:00.023545
"(['E']); (['BN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'BDEF')",00:00.023211
"(['E']); (['CN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BE', 'CDEF')",00:00.013560
"(['F']); (['AN', 'BN', 'CN', 'DN', 'B'])",0.09375,"('BF', 'ABCD')",00:00.016540
"(['F']); (['AN', 'BN', 'CN', 'EN', 'B'])",0.09375,"('BF', 'ABCE')",00:00.013465
"(['F']); (['AN', 'BN', 'CN', 'FN', 'B'])",0.09375,"('BF', 'ABCF')",00:00.015584
"(['F']); (['AN', 'BN', 'DN', 'EN', 'B'])",0.09375,"('BF', 'ABDE')",00:00.013430
"(['F']); (['AN', 'BN', 'DN', 'FN', 'B'])",0.09375,"('BF', 'ABDF')",00:00.011638
"(['F']); (['AN', 'BN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'ABEF')",00:00.025639
"(['F']); (['AN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BF', 'ACDE')",00:00.023172
"(['F']); (['AN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BF', 'ACDF')",00:00.022827
"(['F']); (['AN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'ACEF')",00:00.021957
"(['F']); (['AN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'ADEF')",00:00.022173
"(['F']); (['BN', 'CN', 'DN', 'EN', 'B'])",0.09375,"('BF', 'BCDE')",00:00.014127
"(['F']); (['BN', 'CN', 'DN', 'FN', 'B'])",0.09375,"('BF', 'BCDF')",00:00.016556
"(['F']); (['BN', 'CN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'BCEF')",00:00.022119
"(['F']); (['BN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'BDEF')",00:00.022773
"(['F']); (['CN', 'DN', 'EN', 'FN', 'B'])",0.09375,"('BF', 'CDEF')",00:00.021073
"(['D']); (['AN', 'BN', 'CN', 'DN', 'C'])",0.09375,"('CD', 'ABCD')",00:00.022671
"(['D']); (['AN', 'BN', 'CN', 'EN', 'C'])",0.09375,"('CD', 'ABCE')",00:00.023893
"(['D']); (['AN', 'BN', 'CN', 'FN', 'C'])",0.09375,"('CD', 'ABCF')",00:00.016741
"(['D']); (['AN', 'BN', 'DN', 'EN', 'C'])",0.09375,"('CD', 'ABDE')",00:00.013407
"(['D']); (['AN', 'BN', 'DN', 'FN', 'C'])",0.09375,"('CD', 'ABDF')",00:00.013844
"(['D']); (['AN', 'BN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'ABEF')",00:00.012754
"(['D']); (['AN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CD', 'ACDE')",00:00.012129
"(['D']); (['AN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CD', 'ACDF')",00:00.012710
"(['D']); (['AN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'ACEF')",00:00.013665
"(['D']); (['AN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'ADEF')",00:00.013403
"(['D']); (['BN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CD', 'BCDE')",00:00.016541
"(['D']); (['BN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CD', 'BCDF')",00:00.015013
"(['D']); (['BN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'BCEF')",00:00.018106
"(['D']); (['BN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'BDEF')",00:00.022695
"(['D']); (['CN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CD', 'CDEF')",00:00.024554
"(['E']); (['AN', 'BN', 'CN', 'DN', 'C'])",0.09375,"('CE', 'ABCD')",00:00.023038
"(['E']); (['AN', 'BN', 'CN', 'EN', 'C'])",0.09375,"('CE', 'ABCE')",00:00.023034
"(['E']); (['AN', 'BN', 'CN', 'FN', 'C'])",0.09375,"('CE', 'ABCF')",00:00.020819
"(['E']); (['AN', 'BN', 'DN', 'EN', 'C'])",0.09375,"('CE', 'ABDE')",00:00.025175
"(['E']); (['AN', 'BN', 'DN', 'FN', 'C'])",0.09375,"('CE', 'ABDF')",00:00.023738
"(['E']); (['AN', 'BN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'ABEF')",00:00.013956
"(['E']); (['AN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CE', 'ACDE')",00:00.011608
"(['E']); (['AN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CE', 'ACDF')",00:00.023525
"(['E']); (['AN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'ACEF')",00:00.022247
"(['E']); (['AN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'ADEF')",00:00.022232
"(['E']); (['BN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CE', 'BCDE')",00:00.023107
"(['E']); (['BN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CE', 'BCDF')",00:00.018074
"(['E']); (['BN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'BCEF')",00:00.012689
"(['E']); (['BN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'BDEF')",00:00.012719
"(['E']); (['CN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CE', 'CDEF')",00:00.022873
"(['F']); (['AN', 'BN', 'CN', 'DN', 'C'])",0.09375,"('CF', 'ABCD')",00:00.022355
"(['F']); (['AN', 'BN', 'CN', 'EN', 'C'])",0.09375,"('CF', 'ABCE')",00:00.024850
"(['F']); (['AN', 'BN', 'CN', 'FN', 'C'])",0.09375,"('CF', 'ABCF')",00:00.015234
"(['F']); (['AN', 'BN', 'DN', 'EN', 'C'])",0.09375,"('CF', 'ABDE')",00:00.012607
"(['F']); (['AN', 'BN', 'DN', 'FN', 'C'])",0.09375,"('CF', 'ABDF')",00:00.012242
"(['F']); (['AN', 'BN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'ABEF')",00:00.013034
"(['F']); (['AN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CF', 'ACDE')",00:00.012364
"(['F']); (['AN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CF', 'ACDF')",00:00.012890
"(['F']); (['AN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'ACEF')",00:00.011645
"(['F']); (['AN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'ADEF')",00:00.014999
"(['F']); (['BN', 'CN', 'DN', 'EN', 'C'])",0.09375,"('CF', 'BCDE')",00:00.012344
"(['F']); (['BN', 'CN', 'DN', 'FN', 'C'])",0.09375,"('CF', 'BCDF')",00:00.013507
"(['F']); (['BN', 'CN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'BCEF')",00:00.012179
"(['F']); (['BN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'BDEF')",00:00.018833
"(['F']); (['CN', 'DN', 'EN', 'FN', 'C'])",0.09375,"('CF', 'CDEF')",00:00.023571
"(['E']); (['AN', 'BN', 'CN', 'DN', 'D'])",0.09375,"('DE', 'ABCD')",00:00.022873
"(['E']); (['AN', 'BN', 'CN', 'EN', 'D'])",0.09375,"('DE', 'ABCE')",00:00.022784
"(['E']); (['AN', 'BN', 'CN', 'FN', 'D'])",0.09375,"('DE', 'ABCF')",00:00.013979
"(['E']); (['AN', 'BN', 'DN', 'EN', 'D'])",0.09375,"('DE', 'ABDE')",00:00.014181
"(['E']); (['AN', 'BN', 'DN', 'FN', 'D'])",0.09375,"('DE', 'ABDF')",00:00.012615
"(['E']); (['AN', 'BN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'ABEF')",00:00.012506
"(['E']); (['AN', 'CN', 'DN', 'EN', 'D'])",0.09375,"('DE', 'ACDE')",00:00.014827
"(['E']); (['AN', 'CN', 'DN', 'FN', 'D'])",0.09375,"('DE', 'ACDF')",00:00.012554
"(['E']); (['AN', 'CN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'ACEF')",00:00.012719
"(['E']); (['AN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'ADEF')",00:00.021881
"(['E']); (['BN', 'CN', 'DN', 'EN', 'D'])",0.09375,"('DE', 'BCDE')",00:00.017720
"(['E']); (['BN', 'CN', 'DN', 'FN', 'D'])",0.09375,"('DE', 'BCDF')",00:00.024536
"(['E']); (['BN', 'CN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'BCEF')",00:00.023800
"(['E']); (['BN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'BDEF')",00:00.026097
"(['E']); (['CN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DE', 'CDEF')",00:00.014059
"(['F']); (['AN', 'BN', 'CN', 'DN', 'D'])",0.09375,"('DF', 'ABCD')",00:00.012484
"(['F']); (['AN', 'BN', 'CN', 'EN', 'D'])",0.09375,"('DF', 'ABCE')",00:00.012410
"(['F']); (['AN', 'BN', 'CN', 'FN', 'D'])",0.09375,"('DF', 'ABCF')",00:00.013202
"(['F']); (['AN', 'BN', 'DN', 'EN', 'D'])",0.09375,"('DF', 'ABDE')",00:00.017203
"(['F']); (['AN', 'BN', 'DN', 'FN', 'D'])",0.09375,"('DF', 'ABDF')",00:00.012316
"(['F']); (['AN', 'BN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'ABEF')",00:00.013754
"(['F']); (['AN', 'CN', 'DN', 'EN', 'D'])",0.09375,"('DF', 'ACDE')",00:00.011900
"(['F']); (['AN', 'CN', 'DN', 'FN', 'D'])",0.09375,"('DF', 'ACDF')",00:00.011627
"(['F']); (['AN', 'CN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'ACEF')",00:00.014587
"(['F']); (['AN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'ADEF')",00:00.011810
"(['F']); (['BN', 'CN', 'DN', 'EN', 'D'])",0.09375,"('DF', 'BCDE')",00:00.022833
"(['F']); (['BN', 'CN', 'DN', 'FN', 'D'])",0.09375,"('DF', 'BCDF')",00:00.024685
"(['F']); (['BN', 'CN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'BCEF')",00:00.022666
"(['F']); (['BN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'BDEF')",00:00.021158
"(['F']); (['CN', 'DN', 'EN', 'FN', 'D'])",0.09375,"('DF', 'CDEF')",00:00.016049
"(['F']); (['AN', 'BN', 'CN', 'DN', 'E'])",0.09375,"('EF', 'ABCD')",00:00.016089
"(['F']); (['AN', 'BN', 'CN', 'EN', 'E'])",0.09375,"('EF', 'ABCE')",00:00.015641
"(['F']); (['AN', 'BN', 'CN', 'FN', 'E'])",0.09375,"('EF', 'ABCF')",00:00.022450
"(['F']); (['AN', 'BN', 'DN', 'EN', 'E'])",0.09375,"('EF', 'ABDE')",00:00.023154
"(['F']); (['AN', 'BN', 'DN', 'FN', 'E'])",0.09375,"('EF', 'ABDF')",00:00.021564
"(['F']); (['AN', 'BN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'ABEF')",00:00.012553
"(['F']); (['AN', 'CN', 'DN', 'EN', 'E'])",0.09375,"('EF', 'ACDE')",00:00.016038
"(['F']); (['AN', 'CN', 'DN', 'FN', 'E'])",0.09375,"('EF', 'ACDF')",00:00.023127
"(['F']); (['AN', 'CN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'ACEF')",00:00.023091
"(['F']); (['AN', 'DN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'ADEF')",00:00.022583
"(['F']); (['BN', 'CN', 'DN', 'EN', 'E'])",0.09375,"('EF', 'BCDE')",00:00.026108
"(['F']); (['BN', 'CN', 'DN', 'FN', 'E'])",0.09375,"('EF', 'BCDF')",00:00.019273
"(['F']); (['BN', 'CN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'BCEF')",00:00.021284
"(['F']); (['BN', 'DN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'BDEF')",00:00.021734
"(['F']); (['CN', 'DN', 'EN', 'FN', 'E'])",0.09375,"('EF', 'CDEF')",00:00.022082
"(['B']); (['AN', 'BN', 'CN', 'DN', 'EN', 'A'])",0.05469,"('AB', 'ABCDE')",00:00.041528
"(['B']); (['AN', 'BN', 'CN', 'DN', 'FN', 'A'])",0.05469,"('AB', 'ABCDF')",00:00.033720
"(['B']); (['AN', 'BN', 'CN', 'EN', 'FN', 'A'])",0.05469,"('AB', 'ABCEF')",00:00.025179
"(['B']); (['AN', 'BN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AB', 'ABDEF')",00:00.023238
"(['B']); (['AN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AB', 'ACDEF')",00:00.026386
"(['B']); (['BN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AB', 'BCDEF')",00:00.029145
"(['C']); (['AN', 'BN', 'CN', 'DN', 'EN', 'A'])",0.05469,"('AC', 'ABCDE')",00:00.027611
"(['C']); (['AN', 'BN', 'CN', 'DN', 'FN', 'A'])",0.05469,"('AC', 'ABCDF')",00:00.023846
"(['C']); (['AN', 'BN', 'CN', 'EN', 'FN', 'A'])",0.05469,"('AC', 'ABCEF')",00:00.022963
"(['C']); (['AN', 'BN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AC', 'ABDEF')",00:00.024735
"(['C']); (['AN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AC', 'ACDEF')",00:00.024096
"(['C']); (['BN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AC', 'BCDEF')",00:00.027970
"(['D']); (['AN', 'BN', 'CN', 'DN', 'EN', 'A'])",0.05469,"('AD', 'ABCDE')",00:00.024936
"(['D']); (['AN', 'BN', 'CN', 'DN', 'FN', 'A'])",0.05469,"('AD', 'ABCDF')",00:00.043786
"(['D']); (['AN', 'BN', 'CN', 'EN', 'FN', 'A'])",0.05469,"('AD', 'ABCEF')",00:00.037684
"(['D']); (['AN', 'BN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AD', 'ABDEF')",00:00.025280
"(['D']); (['AN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AD', 'ACDEF')",00:00.023981
"(['D']); (['BN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AD', 'BCDEF')",00:00.024843
"(['E']); (['AN', 'BN', 'CN', 'DN', 'EN', 'A'])",0.05469,"('AE', 'ABCDE')",00:00.037246
"(['E']); (['AN', 'BN', 'CN', 'DN', 'FN', 'A'])",0.05469,"('AE', 'ABCDF')",00:00.045693
"(['E']); (['AN', 'BN', 'CN', 'EN', 'FN', 'A'])",0.05469,"('AE', 'ABCEF')",00:00.044378
"(['E']); (['AN', 'BN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AE', 'ABDEF')",00:00.042750
"(['E']); (['AN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AE', 'ACDEF')",00:00.042675
"(['E']); (['BN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AE', 'BCDEF')",00:00.044275
"(['F']); (['AN', 'BN', 'CN', 'DN', 'EN', 'A'])",0.05469,"('AF', 'ABCDE')",00:00.043067
"(['F']); (['AN', 'BN', 'CN', 'DN', 'FN', 'A'])",0.05469,"('AF', 'ABCDF')",00:00.043579
"(['F']); (['AN', 'BN', 'CN', 'EN', 'FN', 'A'])",0.05469,"('AF', 'ABCEF')",00:00.036326
"(['F']); (['AN', 'BN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AF', 'ABDEF')",00:00.032699
"(['F']); (['AN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AF', 'ACDEF')",00:00.041029
"(['F']); (['BN', 'CN', 'DN', 'EN', 'FN', 'A'])",0.05469,"('AF', 'BCDEF')",00:00.022435
"(['C']); (['AN', 'BN', 'CN', 'DN', 'EN', 'B'])",0.05469,"('BC', 'ABCDE')",00:00.024072
"(['C']); (['AN', 'BN', 'CN', 'DN', 'FN', 'B'])",0.05469,"('BC', 'ABCDF')",00:00.024435
"(['C']); (['AN', 'BN', 'CN', 'EN', 'FN', 'B'])",0.05469,"('BC', 'ABCEF')",00:00.025969
"(['C']); (['AN', 'BN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BC', 'ABDEF')",00:00.023504
"(['C']); (['AN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BC', 'ACDEF')",00:00.023390
"(['C']); (['BN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BC', 'BCDEF')",00:00.031876
"(['D']); (['AN', 'BN', 'CN', 'DN', 'EN', 'B'])",0.05469,"('BD', 'ABCDE')",00:00.036041
"(['D']); (['AN', 'BN', 'CN', 'DN', 'FN', 'B'])",0.05469,"('BD', 'ABCDF')",00:00.030695
"(['D']); (['AN', 'BN', 'CN', 'EN', 'FN', 'B'])",0.05469,"('BD', 'ABCEF')",00:00.047641
"(['D']); (['AN', 'BN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BD', 'ABDEF')",00:00.043147
"(['D']); (['AN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BD', 'ACDEF')",00:00.045197
"(['D']); (['BN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BD', 'BCDEF')",00:00.043070
"(['E']); (['AN', 'BN', 'CN', 'DN', 'EN', 'B'])",0.05469,"('BE', 'ABCDE')",00:00.028198
"(['E']); (['AN', 'BN', 'CN', 'DN', 'FN', 'B'])",0.05469,"('BE', 'ABCDF')",00:00.027088
"(['E']); (['AN', 'BN', 'CN', 'EN', 'FN', 'B'])",0.05469,"('BE', 'ABCEF')",00:00.027457
"(['E']); (['AN', 'BN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BE', 'ABDEF')",00:00.026199
"(['E']); (['AN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BE', 'ACDEF')",00:00.038194
"(['E']); (['BN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BE', 'BCDEF')",00:00.046799
"(['F']); (['AN', 'BN', 'CN', 'DN', 'EN', 'B'])",0.05469,"('BF', 'ABCDE')",00:00.037336
"(['F']); (['AN', 'BN', 'CN', 'DN', 'FN', 'B'])",0.05469,"('BF', 'ABCDF')",00:00.028894
"(['F']); (['AN', 'BN', 'CN', 'EN', 'FN', 'B'])",0.05469,"('BF', 'ABCEF')",00:00.027855
"(['F']); (['AN', 'BN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BF', 'ABDEF')",00:00.044518
"(['F']); (['AN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BF', 'ACDEF')",00:00.046611
"(['F']); (['BN', 'CN', 'DN', 'EN', 'FN', 'B'])",0.05469,"('BF', 'BCDEF')",00:00.036718
"(['D']); (['AN', 'BN', 'CN', 'DN', 'EN', 'C'])",0.05469,"('CD', 'ABCDE')",00:00.042154
"(['D']); (['AN', 'BN', 'CN', 'DN', 'FN', 'C'])",0.05469,"('CD', 'ABCDF')",00:00.024184
"(['D']); (['AN', 'BN', 'CN', 'EN', 'FN', 'C'])",0.05469,"('CD', 'ABCEF')",00:00.032500
"(['D']); (['AN', 'BN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CD', 'ABDEF')",00:00.029023
"(['D']); (['AN', 'CN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CD', 'ACDEF')",00:00.046248
"(['D']); (['BN', 'CN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CD', 'BCDEF')",00:00.044679
"(['E']); (['AN', 'BN', 'CN', 'DN', 'EN', 'C'])",0.05469,"('CE', 'ABCDE')",00:00.040126
"(['E']); (['AN', 'BN', 'CN', 'DN', 'FN', 'C'])",0.05469,"('CE', 'ABCDF')",00:00.035119
"(['E']); (['AN', 'BN', 'CN', 'EN', 'FN', 'C'])",0.05469,"('CE', 'ABCEF')",00:00.039963
"(['E']); (['AN', 'BN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CE', 'ABDEF')",00:00.036704
"(['E']); (['AN', 'CN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CE', 'ACDEF')",00:00.042303
"(['E']); (['BN', 'CN', 'DN', 'EN', 'FN', 'C'])",0.05469,"('CE', 'BCDEF')",00:00.050199
"(['F']); (['AN', 'BN', 'CN', 'DN', 'EN', 'C'])",0.05469,"('CF', 'ABCDE')",00:00.050050
